Row1 Row2 Row3 Row4 Row5 Row6 Row7 Row8 Row9 Row10 Row11 Row12 Row13 Row14 Row15 Row16 Row17 Row18 Row19 Row20 Row21 Row22 Row23 Row24 Row25 Row26 Row27 Row28 Row29 Row30 Row31 Row32 Row33 Row34 Row35 Row36 Row37 Row38 Row39 Row40 Row41 Row42 Row43 Row44 Row45 Row46 Row47 Row48 Row49 Row50 Row51 Row52 Row53 Row54 Row55 Row56 Row57 Row58 Row59 Row60 Row61 Row62 Row63 Row64
4721 -2000 9106 7126 -2000 8944 2178 -2000 7946 5381 8775 3167 -2000 8658 2035 -2000 6363 -2000 9620 3844 -1999 9530 2426 -1999 7196 1955 9468 4335 -1999 8814 4791 -2000 9299 1548 -1999 5842 2836 8661 3417 -2000 9162 2293 -1999 6881 983 8659 3292 -1999 9023 2037 -2000 8863 2060 9612 4864 -2000 9183 2715 -1999 9940 4483 -1999 5827 3474
4932 -1999 8591 4857 -2000 9403 2060 -2000 8379 3367 8801 3481 -1999 8587 2010 -1999 5862 -2000 9000 4279 -1999 9415 2437 -2000 8120 2114 9688 4559 -2000 9261 4631 -2000 8843 1363 -1999 6384 2483 9038 3417 -2000 8877 2285 -1999 8284 966 8626 3292 -1999 8655 2055 -2000 8585 2030 8251 5802 -2000 8705 2324 -1999 9785 4464 -1999 6310 3474
5716 -2000 9491 4857 -2000 9805 2096 -1999 7578 2592 9360 3067 -1999 8598 1990 -2000 6063 -2000 7428 4163 -1999 9017 2317 -2000 8337 2194 8776 4693 -2000 9098 4716 -2000 8964 1268 -1999 8673 2328 8626 3901 -1999 8698 2851 -1999 6807 966 9633 3251 -1999 8751 2101 -2000 9442 2040 9864 5672 -1999 8739 2241 -2000 9625 4464 -1999 7928 5407
5909 -2000 9491 5558 -1999 9852 2261 -1999 7449 2684 8312 3067 -1999 8334 2023 -2000 6201 -2000 8598 4161 -1999 8751 2317 -2000 8513 1979 8694 4371 -1999 9008 3879 -2000 8938 1303 -1999 5637 2753 8642 3593 -1999 8698 3324 -1999 6915 1059 8589 3818 -1999 8796 2294 -1999 8862 1792 9292 6045 -1999 9219 2127 -1999 9625 5726 -1999 6915 3530
5738 -1999 9502 5616 -1999 9912 2268 -1999 6853 2898 8452 3151 -1999 9134 2006 -1999 5581 -2000 8618 3954 -1999 8787 2361 -2000 7448 1937 8204 4274 -2000 9924 3380 -2000 8831 1361 -1999 6279 2607 9629 3446 -2000 8004 3324 -1999 6299 1056 10000 4212 -2000 8509 2116 -2000 9107 2002 9908 5995 -2000 8996 2922 -1999 9460 6021 -1999 6204 3460
5661 -2000 9317 5569 -1999 9207 2474 -1999 6833 3259 8403 3189 -1999 8985 2039 -1999 5717 -2000 8616 3428 -2000 8758 2361 -2000 7597 1831 8449 3940 -2000 9988 3311 -2000 8807 1454 -1999 7399 2181 8712 3177 -2000 7103 2799 -1999 5758 914 9618 3985 -1999 8509 2045 -2000 9470 8607 9319 5965 -2000 8865 3128 -1999 9093 5784 -1999 6274 3653
6102 -2000 9317 5832 -1999 8658 3272 -1999 6503 3287 8345 3246 -1999 8927 2146 -1999 6649 -2000 9696 2952 -1999 8952 2621 -2000 7675 2047 8314 4939 -1999 8576 3367 -2000 8807 1360 -1999 6941 2111 9904 4730 -2000 8244 2880 -1999 6924 906 9156 5579 -1999 7884 2100 -2000 8892 1724 9109 5178 -1999 8733 3033 -1999 8867 5784 -1999 6274 3402
6102 -2000 9578 5865 -1999 8439 3272 -1999 9706 3454 7037 3246 -1999 8849 2212 -1999 6529 -2000 8107 3543 -1999 9321 2524 -1999 8864 1909 8054 8981 -1999 8324 3967 -2000 8989 1307 -1999 9224 3539 9096 4905 -2000 9033 3241 -2000 6924 895 8368 5788 -1999 8711 2628 -2000 7679 1828 7942 5576 -1999 8733 2286 -1999 9254 4927 -1999 6139 3667
7555 -2000 9123 5865 -1999 8160 2709 -1999 7848 3376 8245 5245 -2000 8965 2266 -1999 6636 -2000 8463 3641 -1999 9951 2204 -2000 6854 1922 8124 5810 -1999 7753 3967 -2000 8731 1497 -1999 8844 3652 8703 3600 -1999 8982 3499 -1999 8826 907 9026 4283 -1999 8880 2596 -2000 8175 1828 8195 5696 -2000 8693 2032 -1999 9490 4435 -1999 5430 3762
5609 -1999 8627 5935 -1999 9581 2860 -1999 7688 2953 8356 4954 -1999 8260 3932 -1999 7122 776 8134 3641 -1999 9951 2120 -2000 6891 2061 9452 4389 -1999 8062 3508 -2000 8480 1636 -1999 7839 2566 8767 3562 -1999 8861 3257 -1999 7027 925 9026 7219 -1999 8970 4040 -2000 8816 1870 9342 5726 -2000 7910 2138 -2000 8651 4505 -1999 5933 3776
5906 -1999 8818 6233 -1999 9038 2372 -1999 7688 3152 9417 4954 -1999 8367 3759 -1999 6135 990 8413 3814 -1999 9311 2070 -2000 9086 2151 8006 4065 -1999 8351 3512 -2000 9902 1889 -1999 9164 2710 9572 4003 -2000 8723 3184 -1999 6673 917 8340 3590 -1999 9352 2712 -2000 8751 1747 8171 6376 -2000 7935 1923 -1999 9376 4454 -1999 5816 3816
4926 -1999 9052 8326 -1999 9059 2145 -1999 6501 3434 9368 4568 -1999 9169 3057 -1999 6358 964 8413 3116 -1999 9357 2067 -2000 8428 2151 7671 4510 -1999 8423 3512 -2000 9233 1835 -1999 6106 3018 9462 5164 -2000 8230 2746 -1999 6514 1022 8017 3406 -1999 9646 2388 -2000 8371 1772 8038 5320 -2000 8988 1934 -1999 9463 4443 -1999 5506 3879
4544 -1999 9928 8326 -1999 8780 2070 -1999 6231 3641 9690 4689 -1999 9158 2601 -1999 6407 970 8129 2616 -1999 9362 1875 -2000 9646 2273 8150 5340 -1999 8774 3457 -2000 8984 1900 -1999 9951 2792 8742 3464 -2000 8601 3724 -1999 6573 1022 7668 4466 -1999 8926 2290 -2000 8600 1767 8145 5018 -2000 8988 1973 -2000 9050 4695 -1999 6023 3451
4058 -1999 9928 8870 -1999 8379 2110 -1999 6117 3757 8587 8924 -1999 9910 2713 -1999 6792 1003 8176 2275 -1999 9240 3314 -1999 9610 2608 6974 5191 -2000 8621 3498 -2000 8984 2736 -1999 9120 2649 8742 4781 -2000 8784 4206 -1999 7058 930 7668 3651 -1999 9164 2509 -2000 7711 1814 9157 4509 -2000 8894 2500 -2000 8480 4762 -1999 6733 3595
6695 -1999 9607 8832 -2000 7825 2267 -1999 5784 3904 7945 7926 -1999 9199 2797 -1999 9339 1033 7616 3068 -1999 9370 2619 -1999 9009 2608 7191 4992 -1999 8696 3527 -2000 9093 3326 -1999 9120 2341 8336 7825 -2000 8342 5146 -1999 6840 1037 7586 8289 -1999 9164 2438 -2000 7483 1812 9174 5119 -2000 9141 2207 -1999 8416 4503 -1999 5516 4032
4016 -1999 9607 9975 -2000 7675 2039 -1999 6186 3427 7929 3145 -2000 8532 2741 -1999 9339 1070 7616 3068 -1999 9691 3372 -2000 8432 2883 7920 4992 -1999 8537 3585 -2000 9017 3326 -1999 6139 2157 7114 7825 -2000 8110 5146 -1999 8052 943 7473 3634 -1999 8813 2184 -2000 7330 1829 7759 5357 -2000 9418 2356 -1999 8617 4368 -1999 5692 3441
